plot_id,tree_id,tree_sp,dbh,height,diameter_class,tree_Factor,SI_spp,SI_m,n_tree,species,Period,coord_x,coord_y,year,volsum,vol_spruce,vol_pine,vol_birch,vol_others,vol_ROS,vol_warm,management
A05073,49121283,3,50.0,41.804817693041755,5,40.0,1,20,40.0,spruce,0,8.34609604734254,11.173796568915034,2016,0.1313337081491206,0.1313337081491206,0.0,0.0,0.0,0.0,0.0,none
A05073,49121283,3,72.0,56,5,40.0,1,20,38.71960938356546,spruce,1,8.34609604734254,11.173796568915034,2021,0.522006052509077,0.522006052509077,0,0,0,0,0,none
A05073,49121283,3,95.0,68,5,40.0,1,20,37.44299050667206,spruce,2,8.34609604734254,11.173796568915034,2026,0.9896672220115232,0.9896672220115232,0,0,0,0,0,none
A05073,49121283,3,118.0,79,10,40.0,1,20,36.07057160538517,spruce,3,8.34609604734254,11.173796568915034,2031,1.7592240638576833,1.7592240638576833,0,0,0,0,0,none
A05073,49121283,3,141.0,90,10,40.0,1,20,34.460485334288144,spruce,4,8.34609604734254,11.173796568915034,2036,2.5750020452917464,2.5750020452917464,0,0,0,0,0,none
A05073,49121283,3,164.0,101,15,40.0,1,20,32.674452680206755,spruce,5,8.34609604734254,11.173796568915034,2041,3.4698693635178777,3.4698693635178777,0,0,0,0,0,none
A05073,49121283,3,187.0,111,15,40.0,1,20,30.877235342067717,spruce,6,8.34609604734254,11.173796568915034,2046,4.464297926802782,4.464297926802782,0,0,0,0,0,none
A05073,49121283,3,210.0,121,20,40.0,1,20,29.190265492554186,spruce,7,8.34609604734254,11.173796568915034,2051,5.5897755755904655,5.5897755755904655,0,0,0,0,0,none
A05073,49121283,3,233.0,131,20,40.0,1,20,0.0,spruce,8,8.34609604734254,11.173796568915034,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clear cut
A05073,88437175,3,50.002,41.80666393689659,5,40.0,1,20,2106.6666666666665,spruce,1,19.15779060301004,10.663305699460341,2021,11.727989770896555,11.727989770896555,0,0,0,0,0,none
A05073,88437175,3,69.00200000000001,52,5,40.0,1,20,2008.7552269403343,spruce,2,19.15779060301004,10.663305699460341,2026,23.46528798485365,23.46528798485365,0,0,0,0,0,none
A05073,88437175,3,91.00200000000001,68,5,40.0,1,20,1902.129719052076,spruce,3,19.15779060301004,10.663305699460341,2031,46.664223129397044,46.664223129397044,0,0,0,0,0,none
A05073,88437175,3,113.00200000000001,83,10,40.0,1,20,1782.3132710532238,spruce,4,19.15779060301004,10.663305699460341,2036,83.3842663705901,83.3842663705901,0,0,0,0,0,none
A05073,88437175,3,135.002,97,10,40.0,1,20,1655.5445045145652,spruce,5,19.15779060301004,10.663305699460341,2041,123.91325164046609,123.91325164046609,0,0,0,0,0,none
A05073,88437175,3,158.002,110,15,40.0,1,20,1534.1193499632457,spruce,6,19.15779060301004,10.663305699460341,2046,167.88098330765374,167.88098330765374,0,0,0,0,0,none
A05073,88437175,3,181.002,122,15,40.0,1,20,1426.6681815541187,spruce,7,19.15779060301004,10.663305699460341,2051,217.75539639884045,217.75539639884045,0,0,0,0,0,none
A05073,88437175,3,204.002,133,20,40.0,1,20,0.0,spruce,8,19.15779060301004,10.663305699460341,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clear cut
A05073,75014213,3,50.003,41.763404164479525,5,40.0,1,20,2106.6666666666665,spruce,1,13.730018553631673,16.692513437947458,2021,11.718782511829342,11.718782511829342,0,0,0,0,0,none
A05073,75014213,3,68.003,51,5,40.0,1,20,1998.5816304377677,spruce,2,13.730018553631673,16.692513437947458,2026,22.36057882104369,22.36057882104369,0,0,0,0,0,none
A05073,75014213,3,86.003,62,5,40.0,1,20,1874.6116469824099,spruce,3,13.730018553631673,16.692513437947458,2031,37.97359084686093,37.97359084686093,0,0,0,0,0,none
A05073,75014213,3,102.003,72,10,40.0,1,20,1726.8620061999914,spruce,4,13.730018553631673,16.692513437947458,2036,55.78074853256659,55.78074853256659,0,0,0,0,0,none
A05073,75014213,3,116.003,81,10,40.0,1,20,1561.5901412328442,spruce,5,13.730018553631673,16.692513437947458,2041,75.31766311071294,75.31766311071294,0,0,0,0,0,none
A05073,75014213,3,128.003,90,10,40.0,1,20,1393.1102868694256,spruce,6,13.730018553631673,16.692513437947458,2046,89.26239911354996,89.26239911354996,0,0,0,0,0,none
A05073,75014213,3,138.003,98,10,40.0,1,20,1235.126590398724,spruce,7,13.730018553631673,16.692513437947458,2051,96.71635286333154,96.71635286333154,0,0,0,0,0,none
